time,x,y,z,vx,vy,vz,ex,ey,ez
2.709999999999986,5.096734335610437,5.6735756301138185,2.038693734244175,-0.35062985435690963,-0.5701288176815369,-0.14025194174276284,-0.10374693269757529,-0.6849782064674486,-0.04149877307902994
2.719999999999986,5.089832970164359,5.662199032598226,2.0359331880657434,-0.3450682723039278,-0.5688298757796141,-0.13802730892157064,-0.09673433561043687,-0.6735756301138185,-0.038693734244175104
2.7299999999999858,5.083042682136153,5.650851307323165,2.0332170728544607,-0.3395144014103153,-0.5673862637529946,-0.1358057605641251,-0.08983297016435898,-0.6621990325982257,-0.035933188065743416
2.7399999999999856,5.07636328706387,5.639535281161409,2.030545314825548,-0.3339697536141513,-0.5658013080877818,-0.13358790144565935,-0.08304268213615273,-0.6508513073231654,-0.03321707285446074
2.7499999999999853,5.069794570906913,5.628253714938539,2.0279178283627655,-0.32843580784782683,-0.5640783111434468,-0.13137432313912972,-0.07636328706387019,-0.6395352811614092,-0.030545314825547898
2.759999999999985,5.063336290701823,5.617009303925647,2.0253345162807292,-0.3229140102544731,-0.562220550644655,-0.12916560410178876,-0.06979457090691277,-0.6282537149385394,-0.027917828362765462
2.769999999999985,5.056988175213625,5.605804678341833,2.0227952700854503,-0.3174057744099108,-0.5602312791906471,-0.12696230976396347,-0.06333629070182312,-0.6170093039256468,-0.025334516280729247
2.7799999999999847,5.050749925582627,5.594642403866194,2.020299970233051,-0.31191248154991746,-0.5581137237819612,-0.12476499261996633,-0.056988175213625425,-0.6058046783418334,-0.022795270085450348
2.7899999999999845,5.044621215966574,5.583524982158908,2.0178484863866295,-0.3064354808026586,-0.555871085364315,-0.1225741923210626,-0.05074992558262714,-0.5946424038661942,-0.020299970233050857
2.7999999999999843,5.038601694178052,5.57245485139112,2.0154406776712204,-0.3009760894261038,-0.5535065383894121,-0.12039043577044069,-0.04462121596657376,-0.5835249821589077,-0.017848486386629503
2.809999999999984,5.032690982317046,5.5614343867832705,2.013076392926818,-0.2955355930502527,-0.551023230392491,-0.11821423722009985,-0.038601694178051815,-0.5724548513911198,-0.01544067767122037
2.819999999999984,5.026888677398565,5.550465901151542,2.0107554709594258,-0.29011524592400256,-0.5484242815863908,-0.11604609836959981,-0.032690982317046036,-0.5614343867832705,-0.013076392926818059
2.8299999999999836,5.021194351975236,5.539551645462103,2.0084777407900933,-0.2847162711665003,-0.5457127844719352,-0.11388650846659888,-0.026888677398565264,-0.5504659011515418,-0.01075547095942575
2.8399999999999834,5.01560755475478,5.528693809392815,2.006243021901911,-0.27933986102279956,-0.5428918034644277,-0.11173594440911787,-0.021194351975236003,-0.5395516454621028,-0.008477740790093335
2.849999999999983,5.010127811212307,5.517894521902093,2.0040511244849215,-0.2739871771236653,-0.5399643745360317,-0.10959487084946415,-0.01560755475478004,-0.5286938093928146,-0.00624302190191095
2.859999999999983,5.00475462419732,5.507155851804617,2.0019018496789265,-0.26865935074937675,-0.5369335048738417,-0.10746374029974853,-0.01012781121230688,-0.5178945219020932,-0.004051124484921509
2.869999999999983,4.999487474535373,5.496479808353548,1.9997949898141476,-0.2633574830973494,-0.5338021725534349,-0.10534299323893741,-0.004754624197319757,-0.5071558518046171,-0.0019018496789264816
2.8799999999999826,4.9943258216243045,5.485868341828995,1.99773032864972,-0.25808264555343324,-0.5305733262276694,-0.10323305822137074,0.0005125254646269894,-0.49647980835354844,0.0002050101858523945
